"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","525","A036-User retrieves a book by ID","","Fri Jan 03 17:30:02 GMT 2025","failed","Fri Jan 03 17:30:02 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A036-User retrieves a book by ID"
"","348","Valid login with user credentials","","Fri Jan 03 17:29:38 GMT 2025","passed","Fri Jan 03 17:29:39 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","367","A043-Attempt to delete a book with a non-existence ID","","Fri Jan 03 17:29:51 GMT 2025","failed","Fri Jan 03 17:29:51 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A043-Attempt to delete a book with a non-existence ID"
"","364","A030-User Adding book with missing data","","Fri Jan 03 17:29:45 GMT 2025","failed","Fri Jan 03 17:29:45 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","155","Invalid login with admin credentials","","Fri Jan 03 17:29:39 GMT 2025","passed","Fri Jan 03 17:29:39 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","4604","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page","","Fri Jan 03 17:32:06 GMT 2025","passed","Fri Jan 03 17:32:10 GMT 2025","","sourceDemo AllItem Navigation Feature","sourceDemo AllItem Navigation Feature","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page"
"","5251","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 17:31:32 GMT 2025","passed","Fri Jan 03 17:31:37 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","4489","A017-Add item to cart and verify in cart page","","Fri Jan 03 17:30:16 GMT 2025","passed","Fri Jan 03 17:30:21 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
"","456","A042-Successfully delete a book by ID","","Fri Jan 03 17:29:50 GMT 2025","failed","Fri Jan 03 17:29:51 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
"","4194","A005-User should be able to add and remove a specific item from the cart","","Fri Jan 03 17:31:50 GMT 2025","passed","Fri Jan 03 17:31:54 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","A005-User should be able to add and remove a specific item from the cart"
"","3895","A001-user should be able to login using Valid Credentials","","Fri Jan 03 17:31:58 GMT 2025","passed","Fri Jan 03 17:32:02 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","295","A046-Attempt to delete a book with an invalid ID format as user","","Fri Jan 03 17:30:51 GMT 2025","passed","Fri Jan 03 17:30:52 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A046-Attempt to delete a book with an invalid ID format as user"
"","434","A027-Admin successfully adds a new book","","Fri Jan 03 17:29:44 GMT 2025","passed","Fri Jan 03 17:29:44 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","3696","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 17:30:56 GMT 2025","passed","Fri Jan 03 17:31:00 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","148","A045-Attempt to delete a book with an invalid ID format as admin","","Fri Jan 03 17:30:51 GMT 2025","passed","Fri Jan 03 17:30:51 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A045-Attempt to delete a book with an invalid ID format as admin"
"","374","A031-Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 17:32:44 GMT 2025","failed","Fri Jan 03 17:32:45 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","A031-Insert Integer value for author when inserting new book using POST request"
"","3603","A018-Add item to cart and then remove it to test if the button changes back to add to cart","","Fri Jan 03 17:32:57 GMT 2025","passed","Fri Jan 03 17:33:00 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A018-Add item to cart and then remove it to test if the button changes back to add to cart"
"","4356","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page","","Fri Jan 03 17:32:49 GMT 2025","passed","Fri Jan 03 17:32:53 GMT 2025","","Remove option in the inventory page","Remove option in the inventory page","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page"
"","1379","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 17:33:00 GMT 2025","passed","Fri Jan 03 17:33:02 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","5546","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 17:31:18 GMT 2025","passed","Fri Jan 03 17:31:24 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","1349","A026-  Verify filtering by Price (High to Low)","","Fri Jan 03 17:31:13 GMT 2025","failed","Fri Jan 03 17:31:14 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A026-  Verify filtering by Price (High to Low)"
"","5432","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 17:32:14 GMT 2025","passed","Fri Jan 03 17:32:20 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
"","364","A041-Updating book with missing values","","Fri Jan 03 17:33:06 GMT 2025","failed","Fri Jan 03 17:33:06 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A041-Updating book with missing values"
"","158","A034-Retrieve a list of books as an admin","","Fri Jan 03 17:29:56 GMT 2025","passed","Fri Jan 03 17:29:56 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A034-Retrieve a list of books as an admin"
"","335","A032-Insert Empty value for id","","Fri Jan 03 17:32:40 GMT 2025","failed","Fri Jan 03 17:32:40 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","A032-Insert Empty value for id"
"","1291","A024 - Verify filtering by Name (Z to A)","","Fri Jan 03 17:31:10 GMT 2025","failed","Fri Jan 03 17:31:12 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A024 - Verify filtering by Name (Z to A)"
"","4559","A013-user should be able to login using Valid Credentials","","Fri Jan 03 17:30:34 GMT 2025","passed","Fri Jan 03 17:30:39 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","4025","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 17:32:32 GMT 2025","passed","Fri Jan 03 17:32:36 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","4369","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 17:30:43 GMT 2025","passed","Fri Jan 03 17:30:47 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","4048","A015-Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 17:33:08 GMT 2025","passed","Fri Jan 03 17:33:12 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","A015-Verify the ""Back to products"" option on the item's new page"
"","441","A044-Attempt to delete a book without proper authorization","","Fri Jan 03 17:29:51 GMT 2025","failed","Fri Jan 03 17:29:52 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A044-Attempt to delete a book without proper authorization"
"","4255","A008-user should be able to login using Valid Credentials","","Fri Jan 03 17:31:41 GMT 2025","passed","Fri Jan 03 17:31:46 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","4088","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 17:32:24 GMT 2025","passed","Fri Jan 03 17:32:28 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","199","A028-User successfully adds a new book","","Fri Jan 03 17:29:45 GMT 2025","passed","Fri Jan 03 17:29:45 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","145","An uncaught error was detected outside of a test","","Fri Jan 03 17:32:43 GMT 2025","broken","Fri Jan 03 17:32:43 GMT 2025","","","","An uncaught error was detected outside of a test"
"","4729","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 17:30:07 GMT 2025","passed","Fri Jan 03 17:30:12 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
