"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1087","Verify filtering by Price (High to Low)","","Fri Jan 03 14:31:18 GMT 2025","passed","Fri Jan 03 14:31:19 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","372","A038-User retrieves a non-existent book","","Fri Jan 03 14:30:18 GMT 2025","failed","Fri Jan 03 14:30:18 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A038-User retrieves a non-existent book"
"","182","A045-Attempt to delete a book with an invalid ID format as admin","","Fri Jan 03 14:31:08 GMT 2025","passed","Fri Jan 03 14:31:08 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A045-Attempt to delete a book with an invalid ID format as admin"
"","6168","A016-User cancels checkout and is redirected to the inventory dashboard","","Fri Jan 03 14:30:40 GMT 2025","passed","Fri Jan 03 14:30:46 GMT 2025","","sourceDemo Checkout Cancel Button","sourceDemo Checkout Cancel Button","A016-User cancels checkout and is redirected to the inventory dashboard"
"","5351","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 14:31:35 GMT 2025","passed","Fri Jan 03 14:31:41 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","3749","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 14:31:12 GMT 2025","passed","Fri Jan 03 14:31:16 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","4775","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 14:30:22 GMT 2025","passed","Fri Jan 03 14:30:27 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","4455","A017-Add item to cart and verify in cart page","","Fri Jan 03 14:30:31 GMT 2025","passed","Fri Jan 03 14:30:35 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
"","4568","A013-user should be able to login using Valid Credentials","","Fri Jan 03 14:30:50 GMT 2025","passed","Fri Jan 03 14:30:55 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","3669","A018-Add item to cart and then remove it to test if the button changes back to add to cart","","Fri Jan 03 14:33:14 GMT 2025","passed","Fri Jan 03 14:33:18 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A018-Add item to cart and then remove it to test if the button changes back to add to cart"
"","1418","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 14:33:18 GMT 2025","passed","Fri Jan 03 14:33:20 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","4056","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 14:32:49 GMT 2025","passed","Fri Jan 03 14:32:53 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","185","A037-Admin retrieves a non-existent book","","Fri Jan 03 14:30:17 GMT 2025","passed","Fri Jan 03 14:30:18 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","4324","A008-user should be able to login using Valid Credentials","","Fri Jan 03 14:31:58 GMT 2025","passed","Fri Jan 03 14:32:02 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","4017","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 14:32:41 GMT 2025","passed","Fri Jan 03 14:32:45 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","1012","Verify filtering by Price (Low to High)","","Fri Jan 03 14:31:17 GMT 2025","passed","Fri Jan 03 14:31:18 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","205","Adding book with invalid data","","Fri Jan 03 14:31:45 GMT 2025","passed","Fri Jan 03 14:31:45 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","161","A035-Admin retrieves a book by ID","","Fri Jan 03 14:30:17 GMT 2025","passed","Fri Jan 03 14:30:17 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","1278","A024 - Verify filtering by Name (Z to A)","","Fri Jan 03 14:31:27 GMT 2025","failed","Fri Jan 03 14:31:28 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A024 - Verify filtering by Name (Z to A)"
"","269","Valid login with user credentials","","Fri Jan 03 14:29:56 GMT 2025","passed","Fri Jan 03 14:29:56 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","5739","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 14:32:31 GMT 2025","passed","Fri Jan 03 14:32:37 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
"","4413","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page","","Fri Jan 03 14:33:06 GMT 2025","passed","Fri Jan 03 14:33:10 GMT 2025","","Remove option in the inventory page","Remove option in the inventory page","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page"
"","1338","A026-  Verify filtering by Price (High to Low)","","Fri Jan 03 14:31:30 GMT 2025","failed","Fri Jan 03 14:31:31 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A026-  Verify filtering by Price (High to Low)"
