"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1367","Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 10:24:52 GMT 2025","passed","Fri Jan 03 10:24:54 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","Add item to cart and then remove it to test if the item is removed from cart"
"","4077","Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 10:24:19 GMT 2025","passed","Fri Jan 03 10:24:23 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","584","Admin successfully adds a new book","","Fri Jan 03 10:22:16 GMT 2025","failed","Fri Jan 03 10:22:16 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin successfully adds a new book"
"","1028","Verify filtering by Price (Low to High)","","Fri Jan 03 10:23:26 GMT 2025","passed","Fri Jan 03 10:23:27 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","393","User retrieves a non-existent book","","Fri Jan 03 10:22:33 GMT 2025","failed","Fri Jan 03 10:22:33 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a non-existent book"
"","480","Attempt to delete a book without proper authorization","","Fri Jan 03 10:22:23 GMT 2025","failed","Fri Jan 03 10:22:23 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book without proper authorization"
"","337","Admin Adding book with missing data","","Fri Jan 03 10:22:17 GMT 2025","failed","Fri Jan 03 10:22:18 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin Adding book with missing data"
"","336","Attempt to delete a book with a non-existence ID","","Fri Jan 03 10:22:22 GMT 2025","failed","Fri Jan 03 10:22:23 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book with a non-existence ID"
"","372","User successfully adds a new book","","Fri Jan 03 10:22:16 GMT 2025","failed","Fri Jan 03 10:22:17 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","User successfully adds a new book"
"","317","User Adding book with missing data","","Fri Jan 03 10:22:17 GMT 2025","failed","Fri Jan 03 10:22:17 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","User Adding book with missing data"
"","428","Successfully delete a book by ID","","Fri Jan 03 10:22:22 GMT 2025","failed","Fri Jan 03 10:22:22 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Successfully delete a book by ID"
"","5251","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 10:23:36 GMT 2025","passed","Fri Jan 03 10:23:42 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","352","Insert Empty value for id","","Fri Jan 03 10:24:27 GMT 2025","failed","Fri Jan 03 10:24:28 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","Insert Empty value for id"
"","4476","Add item to cart and verify in cart page","","Fri Jan 03 10:22:46 GMT 2025","passed","Fri Jan 03 10:22:50 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","Add item to cart and verify in cart page"
"","316","Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 10:24:32 GMT 2025","failed","Fri Jan 03 10:24:32 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","Insert Integer value for author when inserting new book using POST request"
