"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3948","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 15:00:36 GMT 2025","passed","Fri Jan 03 15:00:40 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","3621","A023 - Verify filtering by Name (A to Z)","","Fri Jan 03 14:59:19 GMT 2025","passed","Fri Jan 03 14:59:23 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A023 - Verify filtering by Name (A to Z)"
"","4203","A005-User should be able to add and remove a specific item from the cart","","Fri Jan 03 15:00:02 GMT 2025","passed","Fri Jan 03 15:00:06 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","A005-User should be able to add and remove a specific item from the cart"
"","336","A031-Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 15:00:56 GMT 2025","failed","Fri Jan 03 15:00:57 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","A031-Insert Integer value for author when inserting new book using POST request"
"","334","A035-Admin retrieves a book by ID","","Fri Jan 03 14:58:14 GMT 2025","failed","Fri Jan 03 14:58:15 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","3717","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 14:59:08 GMT 2025","passed","Fri Jan 03 14:59:12 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","5385","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 15:00:27 GMT 2025","passed","Fri Jan 03 15:00:32 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
"","3767","A001-user should be able to login using Valid Credentials","","Fri Jan 03 15:00:10 GMT 2025","passed","Fri Jan 03 15:00:14 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","4282","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 14:58:55 GMT 2025","passed","Fri Jan 03 14:59:00 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","1048","Verify filtering by Price (High to Low)","","Fri Jan 03 14:59:14 GMT 2025","passed","Fri Jan 03 14:59:15 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","3928","A015-Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 15:01:22 GMT 2025","passed","Fri Jan 03 15:01:26 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","A015-Verify the ""Back to products"" option on the item's new page"
"","384","A043-Attempt to delete a book with a non-existence ID","","Fri Jan 03 14:58:04 GMT 2025","failed","Fri Jan 03 14:58:04 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A043-Attempt to delete a book with a non-existence ID"
"","339","A032-Insert Empty value for id","","Fri Jan 03 15:00:52 GMT 2025","failed","Fri Jan 03 15:00:52 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","A032-Insert Empty value for id"
"","174","A034-Retrieve a list of books as an admin","","Fri Jan 03 14:58:10 GMT 2025","passed","Fri Jan 03 14:58:10 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A034-Retrieve a list of books as an admin"
"","174","A037-Admin retrieves a non-existent book","","Fri Jan 03 14:58:15 GMT 2025","passed","Fri Jan 03 14:58:15 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","3858","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 15:00:44 GMT 2025","passed","Fri Jan 03 15:00:48 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","1375","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 15:01:13 GMT 2025","passed","Fri Jan 03 15:01:14 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","1074","Verify filtering by Name (Z to A)","","Fri Jan 03 14:59:12 GMT 2025","passed","Fri Jan 03 14:59:13 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","5222","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 14:59:44 GMT 2025","passed","Fri Jan 03 14:59:50 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","281","A030-User Adding book with missing data","","Fri Jan 03 14:57:58 GMT 2025","failed","Fri Jan 03 14:57:58 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","4492","A013-user should be able to login using Valid Credentials","","Fri Jan 03 14:58:47 GMT 2025","passed","Fri Jan 03 14:58:51 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","4250","A008-user should be able to login using Valid Credentials","","Fri Jan 03 14:59:54 GMT 2025","passed","Fri Jan 03 14:59:58 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","289","Adding book with invalid data","","Fri Jan 03 14:59:40 GMT 2025","passed","Fri Jan 03 14:59:40 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","1261","A024 - Verify filtering by Name (Z to A)","","Fri Jan 03 14:59:23 GMT 2025","failed","Fri Jan 03 14:59:24 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A024 - Verify filtering by Name (Z to A)"
"","232","A039-Successfully updating a book's title and author","","Fri Jan 03 15:01:18 GMT 2025","passed","Fri Jan 03 15:01:18 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A039-Successfully updating a book's title and author"
"","421","A042-Successfully delete a book by ID","","Fri Jan 03 14:58:03 GMT 2025","failed","Fri Jan 03 14:58:03 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
"","1197","A025 - Verify filtering by Price (Low to High)","","Fri Jan 03 14:59:24 GMT 2025","failed","Fri Jan 03 14:59:25 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A025 - Verify filtering by Price (Low to High)"
"","189","A028-User successfully adds a new book","","Fri Jan 03 14:57:58 GMT 2025","passed","Fri Jan 03 14:57:58 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","474","Valid login with user credentials","","Fri Jan 03 14:57:52 GMT 2025","passed","Fri Jan 03 14:57:52 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","4622","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 14:58:20 GMT 2025","passed","Fri Jan 03 14:58:24 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","4371","A017-Add item to cart and verify in cart page","","Fri Jan 03 14:58:28 GMT 2025","passed","Fri Jan 03 14:58:33 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
"","691","A027-Admin successfully adds a new book","","Fri Jan 03 14:57:57 GMT 2025","failed","Fri Jan 03 14:57:58 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","393","A029-Admin Adding book with missing data","","Fri Jan 03 14:57:59 GMT 2025","failed","Fri Jan 03 14:57:59 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A029-Admin Adding book with missing data"
"","318","A041-Updating book with missing values","","Fri Jan 03 15:01:18 GMT 2025","failed","Fri Jan 03 15:01:18 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A041-Updating book with missing values"
"","69","A040-User is not authenticated when updating a book","","Fri Jan 03 15:01:18 GMT 2025","passed","Fri Jan 03 15:01:18 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A040-User is not authenticated when updating a book"
"","245","A046-Attempt to delete a book with an invalid ID format as user","","Fri Jan 03 14:59:04 GMT 2025","passed","Fri Jan 03 14:59:04 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A046-Attempt to delete a book with an invalid ID format as user"
