"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4250","A015-Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 17:28:43 GMT 2025","passed","Fri Jan 03 17:28:47 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","A015-Verify the ""Back to products"" option on the item's new page"
"","306","A030-User Adding book with missing data","","Fri Jan 03 17:25:17 GMT 2025","failed","Fri Jan 03 17:25:18 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","4427","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page","","Fri Jan 03 17:28:21 GMT 2025","passed","Fri Jan 03 17:28:26 GMT 2025","","Remove option in the inventory page","Remove option in the inventory page","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page"
"","5509","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 17:26:50 GMT 2025","passed","Fri Jan 03 17:26:55 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","1231","A025 - Verify filtering by Price (Low to High)","","Fri Jan 03 17:26:43 GMT 2025","failed","Fri Jan 03 17:26:44 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A025 - Verify filtering by Price (Low to High)"
"","210","A037-Admin retrieves a non-existent book","","Fri Jan 03 17:25:33 GMT 2025","passed","Fri Jan 03 17:25:33 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","5378","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 17:27:03 GMT 2025","passed","Fri Jan 03 17:27:09 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","4724","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 17:25:38 GMT 2025","passed","Fri Jan 03 17:25:43 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","172","A028-User successfully adds a new book","","Fri Jan 03 17:25:17 GMT 2025","passed","Fri Jan 03 17:25:17 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","1279","A026-  Verify filtering by Price (High to Low)","","Fri Jan 03 17:26:44 GMT 2025","failed","Fri Jan 03 17:26:45 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A026-  Verify filtering by Price (High to Low)"
"","347","A043-Attempt to delete a book with a non-existence ID","","Fri Jan 03 17:25:23 GMT 2025","failed","Fri Jan 03 17:25:23 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A043-Attempt to delete a book with a non-existence ID"
"","3845","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 17:26:27 GMT 2025","passed","Fri Jan 03 17:26:30 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","4440","A013-user should be able to login using Valid Credentials","","Fri Jan 03 17:26:05 GMT 2025","passed","Fri Jan 03 17:26:10 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","362","A031-Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 17:28:17 GMT 2025","failed","Fri Jan 03 17:28:17 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","A031-Insert Integer value for author when inserting new book using POST request"
"","376","A036-User retrieves a book by ID","","Fri Jan 03 17:25:33 GMT 2025","failed","Fri Jan 03 17:25:33 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A036-User retrieves a book by ID"
"","3777","A001-user should be able to login using Valid Credentials","","Fri Jan 03 17:27:30 GMT 2025","passed","Fri Jan 03 17:27:34 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","4283","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 17:27:56 GMT 2025","passed","Fri Jan 03 17:28:01 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","379","A035-Admin retrieves a book by ID","","Fri Jan 03 17:25:32 GMT 2025","failed","Fri Jan 03 17:25:33 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","1026","Verify filtering by Price (High to Low)","","Fri Jan 03 17:26:33 GMT 2025","passed","Fri Jan 03 17:26:34 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","174","Adding book with invalid data","","Fri Jan 03 17:26:59 GMT 2025","passed","Fri Jan 03 17:26:59 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","423","A044-Attempt to delete a book without proper authorization","","Fri Jan 03 17:25:23 GMT 2025","failed","Fri Jan 03 17:25:24 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A044-Attempt to delete a book without proper authorization"
"","387","A042-Successfully delete a book by ID","","Fri Jan 03 17:25:22 GMT 2025","failed","Fri Jan 03 17:25:23 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
"","1078","Verify filtering by Name (Z to A)","","Fri Jan 03 17:26:30 GMT 2025","passed","Fri Jan 03 17:26:31 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","3763","A018-Add item to cart and then remove it to test if the button changes back to add to cart","","Fri Jan 03 17:28:30 GMT 2025","passed","Fri Jan 03 17:28:34 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A018-Add item to cart and then remove it to test if the button changes back to add to cart"
"","125","Invalid login with admin credentials","","Fri Jan 03 17:25:11 GMT 2025","passed","Fri Jan 03 17:25:11 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","388","A041-Updating book with missing values","","Fri Jan 03 17:28:39 GMT 2025","failed","Fri Jan 03 17:28:40 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A041-Updating book with missing values"
"","243","Valid login with user credentials","","Fri Jan 03 17:25:11 GMT 2025","passed","Fri Jan 03 17:25:11 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","4419","A017-Add item to cart and verify in cart page","","Fri Jan 03 17:25:47 GMT 2025","passed","Fri Jan 03 17:25:51 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
