"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","329","Updating book with missing values","","Thu Jan 02 21:13:59 GMT 2025","failed","Thu Jan 02 21:14:00 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Updating book with missing values"
"","128","Valid login with user credentials","","Thu Jan 02 21:11:11 GMT 2025","passed","Thu Jan 02 21:11:11 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","1628","Successfully adding a new book","","Thu Jan 02 04:03:28 GMT 2025","passed","Thu Jan 02 04:03:30 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Successfully adding a new book"
"","191","Attempt to retrieve a book with an invalid ID","","Thu Jan 02 21:11:33 GMT 2025","passed","Thu Jan 02 21:11:33 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Attempt to retrieve a book with an invalid ID"
"","339","Attempt to delete a book with a non-existence ID","","Thu Jan 02 21:11:23 GMT 2025","broken","Thu Jan 02 21:11:23 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book with a non-existence ID"
"","7862","Verify that clicking on a product image navigates to the item detail page","","Thu Jan 02 21:13:22 GMT 2025","failed","Thu Jan 02 21:13:30 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","374","Insert Empty value for id","","Thu Jan 02 21:13:34 GMT 2025","failed","Thu Jan 02 21:13:34 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","Insert Empty value for id"
"","4064","Verify that clicking on an item navigates to the item detail page","","Thu Jan 02 21:13:14 GMT 2025","passed","Thu Jan 02 21:13:18 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify that clicking on an item navigates to the item detail page"
"","169","An uncaught error was detected outside of a test","","Thu Jan 02 21:13:57 GMT 2025","broken","Thu Jan 02 21:13:57 GMT 2025","","","","An uncaught error was detected outside of a test"
"","1051","Verify filtering by Price (High to Low)","","Thu Jan 02 21:12:31 GMT 2025","passed","Thu Jan 02 21:12:32 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","127","Invalid login with admin credentials","","Thu Jan 02 21:11:11 GMT 2025","passed","Thu Jan 02 21:11:12 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","431","Attempt to delete a book without proper authorization","","Thu Jan 02 21:11:23 GMT 2025","broken","Thu Jan 02 21:11:23 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book without proper authorization"
"","313","Successfully updating a book's title and author","","Thu Jan 02 21:13:59 GMT 2025","failed","Thu Jan 02 21:13:59 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Successfully updating a book's title and author"
"","242","Adding book with invalid data","","Thu Jan 02 21:12:36 GMT 2025","passed","Thu Jan 02 21:12:36 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","4221","Add item to cart and verify in cart page","","Thu Jan 02 21:11:46 GMT 2025","broken","Thu Jan 02 21:11:50 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","Add item to cart and verify in cart page"
"","9394","User cancels checkout and is redirected to the inventory dashboard","","Thu Jan 02 21:11:54 GMT 2025","failed","Thu Jan 02 21:12:04 GMT 2025","","sourceDemo Checkout Cancel Button","sourceDemo Checkout Cancel Button","User cancels checkout and is redirected to the inventory dashboard"
"","395","Successfully retrieve a book by valid ID","","Thu Jan 02 21:11:32 GMT 2025","failed","Thu Jan 02 21:11:33 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Successfully retrieve a book by valid ID"
"","1105","Verify filtering by Name (Z to A)","","Thu Jan 02 21:12:29 GMT 2025","passed","Thu Jan 02 21:12:30 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","4184","User should be able to add and remove a specific item from the cart","","Thu Jan 02 21:12:58 GMT 2025","passed","Thu Jan 02 21:13:02 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","User should be able to add and remove a specific item from the cart"
"","4270","user should be able to login using Valid Credentials","","Thu Jan 02 21:12:49 GMT 2025","passed","Thu Jan 02 21:12:54 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","user should be able to login using Valid Credentials"
"","361","Adding book with missing data","","Thu Jan 02 21:11:17 GMT 2025","failed","Thu Jan 02 21:11:18 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Adding book with missing data"
"","4368","User should be able to log in using valid credentials and add an item to the cart","","Thu Jan 02 21:12:17 GMT 2025","passed","Thu Jan 02 21:12:21 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","User should be able to log in using valid credentials and add an item to the cart"
"","4083","Add item to cart and then remove it","","Thu Jan 02 21:13:51 GMT 2025","broken","Thu Jan 02 21:13:55 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","Add item to cart and then remove it"
