"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4505","Add item to cart and verify in cart page","","Fri Jan 03 09:18:12 GMT 2025","passed","Fri Jan 03 09:18:16 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","Add item to cart and verify in cart page"
"","461","User retrieves a book by ID","","Fri Jan 03 09:17:57 GMT 2025","failed","Fri Jan 03 09:17:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a book by ID"
"","329","User Adding book with missing data","","Fri Jan 03 09:17:42 GMT 2025","failed","Fri Jan 03 09:17:42 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","User Adding book with missing data"
"","3848","Verify filtering by Name (A to Z)","","Fri Jan 03 09:18:47 GMT 2025","passed","Fri Jan 03 09:18:51 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (A to Z)"
"","5512","User cancels checkout and is redirected to the inventory dashboard","","Fri Jan 03 09:18:20 GMT 2025","passed","Fri Jan 03 09:18:26 GMT 2025","","sourceDemo Checkout Cancel Button","sourceDemo Checkout Cancel Button","User cancels checkout and is redirected to the inventory dashboard"
"","378","Attempt to delete a book with a non-existence ID","","Fri Jan 03 09:17:47 GMT 2025","failed","Fri Jan 03 09:17:47 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book with a non-existence ID"
"","626","Admin successfully adds a new book","","Fri Jan 03 09:17:41 GMT 2025","failed","Fri Jan 03 09:17:41 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin successfully adds a new book"
"","156","Retrieve a list of books as a user","","Fri Jan 03 09:17:52 GMT 2025","passed","Fri Jan 03 09:17:52 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","Retrieve a list of books as a user"
"","394","User retrieves a non-existent book","","Fri Jan 03 09:17:58 GMT 2025","failed","Fri Jan 03 09:17:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a non-existent book"
"","346","Insert Empty value for id","","Fri Jan 03 09:19:52 GMT 2025","failed","Fri Jan 03 09:19:52 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","Insert Empty value for id"
"","194","Adding book with invalid data","","Fri Jan 03 09:18:58 GMT 2025","passed","Fri Jan 03 09:18:58 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","208","Admin retrieves a non-existent book","","Fri Jan 03 09:17:58 GMT 2025","passed","Fri Jan 03 09:17:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Admin retrieves a non-existent book"
"","82","User is not authenticated when updating a book","","Fri Jan 03 09:20:17 GMT 2025","passed","Fri Jan 03 09:20:17 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","User is not authenticated when updating a book"
"","403","Successfully delete a book by ID","","Fri Jan 03 09:17:46 GMT 2025","failed","Fri Jan 03 09:17:47 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Successfully delete a book by ID"
"","3981","Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 09:19:43 GMT 2025","passed","Fri Jan 03 09:19:47 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","1077","Verify filtering by Price (High to Low)","","Fri Jan 03 09:18:53 GMT 2025","passed","Fri Jan 03 09:18:54 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","204","Retrieve a list of books as an admin","","Fri Jan 03 09:17:52 GMT 2025","passed","Fri Jan 03 09:17:52 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","Retrieve a list of books as an admin"
"","3909","Verify that clicking on an item navigates to the item detail page","","Fri Jan 03 09:19:36 GMT 2025","passed","Fri Jan 03 09:19:39 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify that clicking on an item navigates to the item detail page"
"","5301","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 09:19:02 GMT 2025","passed","Fri Jan 03 09:19:07 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","4200","Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 09:20:21 GMT 2025","passed","Fri Jan 03 09:20:25 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify the ""Back to products"" option on the item's new page"
"","4274","user should be able to login using Valid Credentials","","Fri Jan 03 09:19:11 GMT 2025","passed","Fri Jan 03 09:19:16 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","user should be able to login using Valid Credentials"
"","146","Invalid login with admin credentials","","Fri Jan 03 09:17:36 GMT 2025","passed","Fri Jan 03 09:17:36 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","3879","user should be able to login using Valid Credentials","","Fri Jan 03 09:19:28 GMT 2025","passed","Fri Jan 03 09:19:32 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","user should be able to login using Valid Credentials"
"","1026","Verify filtering by Price (Low to High)","","Fri Jan 03 09:18:52 GMT 2025","passed","Fri Jan 03 09:18:53 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","400","Successfully updating a book's title and author","","Fri Jan 03 09:20:17 GMT 2025","failed","Fri Jan 03 09:20:17 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Successfully updating a book's title and author"
