"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4044","Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 10:16:48 GMT 2025","passed","Fri Jan 03 10:16:52 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","1071","Verify filtering by Price (High to Low)","","Fri Jan 03 10:15:57 GMT 2025","passed","Fri Jan 03 10:15:58 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","368","Attempt to delete a book with a non-existence ID","","Fri Jan 03 10:14:52 GMT 2025","failed","Fri Jan 03 10:14:53 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book with a non-existence ID"
"","3685","Verify filtering by Name (A to Z)","","Fri Jan 03 10:15:51 GMT 2025","passed","Fri Jan 03 10:15:55 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (A to Z)"
"","327","Admin retrieves a book by ID","","Fri Jan 03 10:15:02 GMT 2025","failed","Fri Jan 03 10:15:02 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Admin retrieves a book by ID"
"","5153","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 10:16:06 GMT 2025","passed","Fri Jan 03 10:16:11 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","1080","Verify filtering by Name (Z to A)","","Fri Jan 03 10:15:55 GMT 2025","passed","Fri Jan 03 10:15:56 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","4216","User should be able to add and remove a specific item from the cart","","Fri Jan 03 10:16:24 GMT 2025","passed","Fri Jan 03 10:16:28 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","User should be able to add and remove a specific item from the cart"
"","393","User retrieves a book by ID","","Fri Jan 03 10:15:02 GMT 2025","failed","Fri Jan 03 10:15:02 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a book by ID"
"","212","Adding book with invalid data","","Fri Jan 03 10:16:02 GMT 2025","passed","Fri Jan 03 10:16:02 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","3807","user should be able to login using Valid Credentials","","Fri Jan 03 10:16:32 GMT 2025","passed","Fri Jan 03 10:16:36 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","user should be able to login using Valid Credentials"
"","380","Insert Empty value for id","","Fri Jan 03 10:16:56 GMT 2025","failed","Fri Jan 03 10:16:56 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","Insert Empty value for id"
"","189","Valid login with user credentials","","Fri Jan 03 10:14:40 GMT 2025","passed","Fri Jan 03 10:14:40 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
