"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4412","A008-user should be able to login using Valid Credentials","","Fri Jan 03 17:16:21 GMT 2025","passed","Fri Jan 03 17:16:26 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","1057","Verify filtering by Price (High to Low)","","Fri Jan 03 17:15:41 GMT 2025","passed","Fri Jan 03 17:15:43 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","3742","A001-user should be able to login using Valid Credentials","","Fri Jan 03 17:16:38 GMT 2025","passed","Fri Jan 03 17:16:42 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","363","A035-Admin retrieves a book by ID","","Fri Jan 03 17:14:41 GMT 2025","failed","Fri Jan 03 17:14:41 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","4260","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 17:15:23 GMT 2025","passed","Fri Jan 03 17:15:27 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","5467","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 17:16:54 GMT 2025","passed","Fri Jan 03 17:17:00 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
"","1090","Verify filtering by Name (Z to A)","","Fri Jan 03 17:15:39 GMT 2025","passed","Fri Jan 03 17:15:40 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","692","A027-Admin successfully adds a new book","","Fri Jan 03 17:14:25 GMT 2025","failed","Fri Jan 03 17:14:25 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","358","A032-Insert Empty value for id","","Fri Jan 03 17:17:20 GMT 2025","failed","Fri Jan 03 17:17:20 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","A032-Insert Empty value for id"
"","4048","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 17:17:12 GMT 2025","passed","Fri Jan 03 17:17:16 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","302","A043-Attempt to delete a book with a non-existence ID","","Fri Jan 03 17:14:31 GMT 2025","failed","Fri Jan 03 17:14:32 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A043-Attempt to delete a book with a non-existence ID"
"","169","A037-Admin retrieves a non-existent book","","Fri Jan 03 17:14:41 GMT 2025","passed","Fri Jan 03 17:14:42 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","4346","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page","","Fri Jan 03 17:17:28 GMT 2025","passed","Fri Jan 03 17:17:33 GMT 2025","","Remove option in the inventory page","Remove option in the inventory page","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page"
"","338","A029-Admin Adding book with missing data","","Fri Jan 03 17:14:26 GMT 2025","failed","Fri Jan 03 17:14:26 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A029-Admin Adding book with missing data"
"","187","A033-Retrieve a list of books as a user","","Fri Jan 03 17:14:36 GMT 2025","passed","Fri Jan 03 17:14:36 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A033-Retrieve a list of books as a user"
"","3832","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 17:15:35 GMT 2025","passed","Fri Jan 03 17:15:39 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","1203","A025 - Verify filtering by Price (Low to High)","","Fri Jan 03 17:15:52 GMT 2025","failed","Fri Jan 03 17:15:53 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A025 - Verify filtering by Price (Low to High)"
"","332","A028-User successfully adds a new book","","Fri Jan 03 17:14:25 GMT 2025","failed","Fri Jan 03 17:14:26 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","1390","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 17:17:40 GMT 2025","passed","Fri Jan 03 17:17:42 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","364","A042-Successfully delete a book by ID","","Fri Jan 03 17:14:31 GMT 2025","failed","Fri Jan 03 17:14:31 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
