"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1394","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 13:19:21 GMT 2025","passed","Fri Jan 03 13:19:23 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","145","A035-Admin retrieves a book by ID","","Fri Jan 03 13:16:57 GMT 2025","passed","Fri Jan 03 13:16:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","1014","Verify filtering by Price (Low to High)","","Fri Jan 03 13:17:56 GMT 2025","passed","Fri Jan 03 13:17:57 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","370","A027-Admin successfully adds a new book","","Fri Jan 03 13:19:04 GMT 2025","failed","Fri Jan 03 13:19:04 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","3620","A018-Add item to cart and then remove it to test if the button changes back to add to cart","","Fri Jan 03 13:19:18 GMT 2025","passed","Fri Jan 03 13:19:21 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A018-Add item to cart and then remove it to test if the button changes back to add to cart"
"","192","A034-Retrieve a list of books as an admin","","Fri Jan 03 13:16:53 GMT 2025","passed","Fri Jan 03 13:16:53 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A034-Retrieve a list of books as an admin"
"","157","A037-Admin retrieves a non-existent book","","Fri Jan 03 13:16:58 GMT 2025","passed","Fri Jan 03 13:16:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","4292","A013-user should be able to login using Valid Credentials","","Fri Jan 03 13:17:34 GMT 2025","passed","Fri Jan 03 13:17:38 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","4293","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 13:17:42 GMT 2025","passed","Fri Jan 03 13:17:47 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","4385","A008-user should be able to login using Valid Credentials","","Fri Jan 03 13:18:15 GMT 2025","passed","Fri Jan 03 13:18:19 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","3746","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 13:17:51 GMT 2025","passed","Fri Jan 03 13:17:54 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","1034","Verify filtering by Price (High to Low)","","Fri Jan 03 13:17:57 GMT 2025","passed","Fri Jan 03 13:17:58 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","348","A036-User retrieves a book by ID","","Fri Jan 03 13:16:58 GMT 2025","failed","Fri Jan 03 13:16:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A036-User retrieves a book by ID"
"","475","A044-Attempt to delete a book without proper authorization","","Fri Jan 03 13:16:48 GMT 2025","failed","Fri Jan 03 13:16:48 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A044-Attempt to delete a book without proper authorization"
"","154","A033-Retrieve a list of books as a user","","Fri Jan 03 13:16:53 GMT 2025","passed","Fri Jan 03 13:16:53 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A033-Retrieve a list of books as a user"
"","5437","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 13:18:06 GMT 2025","passed","Fri Jan 03 13:18:11 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","4053","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 13:18:39 GMT 2025","passed","Fri Jan 03 13:18:43 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","312","A041-Updating book with missing values","","Fri Jan 03 13:19:27 GMT 2025","failed","Fri Jan 03 13:19:27 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A041-Updating book with missing values"
"","448","A031-Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 13:19:00 GMT 2025","failed","Fri Jan 03 13:19:00 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","A031-Insert Integer value for author when inserting new book using POST request"
"","121","Valid login with user credentials","","Fri Jan 03 13:17:20 GMT 2025","passed","Fri Jan 03 13:17:20 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","295","A029-Admin Adding book with missing data","","Fri Jan 03 13:19:05 GMT 2025","failed","Fri Jan 03 13:19:06 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A029-Admin Adding book with missing data"
"","1234","A042-Successfully delete a book by ID","","Fri Jan 03 13:16:46 GMT 2025","failed","Fri Jan 03 13:16:47 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
"","470","A030-User Adding book with missing data","","Fri Jan 03 13:19:05 GMT 2025","failed","Fri Jan 03 13:19:05 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","194","Adding book with invalid data","","Fri Jan 03 13:18:01 GMT 2025","passed","Fri Jan 03 13:18:02 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","1097","Verify filtering by Name (Z to A)","","Fri Jan 03 13:17:54 GMT 2025","passed","Fri Jan 03 13:17:56 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","4243","A005-User should be able to add and remove a specific item from the cart","","Fri Jan 03 13:18:23 GMT 2025","passed","Fri Jan 03 13:18:28 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","A005-User should be able to add and remove a specific item from the cart"
"","4263","A017-Add item to cart and verify in cart page","","Fri Jan 03 13:17:12 GMT 2025","passed","Fri Jan 03 13:17:16 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
