"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4232","A005-User should be able to add and remove a specific item from the cart","","Fri Jan 03 16:01:49 GMT 2025","passed","Fri Jan 03 16:01:53 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","A005-User should be able to add and remove a specific item from the cart"
"","169","Invalid login with admin credentials","","Fri Jan 03 15:59:39 GMT 2025","passed","Fri Jan 03 15:59:39 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","242","A046-Attempt to delete a book with an invalid ID format as user","","Fri Jan 03 16:00:51 GMT 2025","passed","Fri Jan 03 16:00:51 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A046-Attempt to delete a book with an invalid ID format as user"
"","3873","A001-user should be able to login using Valid Credentials","","Fri Jan 03 16:01:57 GMT 2025","passed","Fri Jan 03 16:02:01 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","453","A027-Admin successfully adds a new book","","Fri Jan 03 15:59:45 GMT 2025","passed","Fri Jan 03 15:59:45 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","67","A040-User is not authenticated when updating a book","","Fri Jan 03 16:03:06 GMT 2025","passed","Fri Jan 03 16:03:06 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A040-User is not authenticated when updating a book"
"","4557","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 16:00:07 GMT 2025","passed","Fri Jan 03 16:00:11 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","3725","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 16:00:55 GMT 2025","passed","Fri Jan 03 16:00:59 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","357","A042-Successfully delete a book by ID","","Fri Jan 03 15:59:51 GMT 2025","failed","Fri Jan 03 15:59:52 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
"","5543","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 16:02:14 GMT 2025","passed","Fri Jan 03 16:02:19 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
"","4359","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 16:00:42 GMT 2025","passed","Fri Jan 03 16:00:46 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","1411","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 16:03:01 GMT 2025","passed","Fri Jan 03 16:03:02 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","1072","Verify filtering by Price (High to Low)","","Fri Jan 03 16:01:01 GMT 2025","passed","Fri Jan 03 16:01:02 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","4092","A015-Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 16:03:11 GMT 2025","passed","Fri Jan 03 16:03:15 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","A015-Verify the ""Back to products"" option on the item's new page"
"","363","A031-Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 16:02:44 GMT 2025","failed","Fri Jan 03 16:02:44 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","A031-Insert Integer value for author when inserting new book using POST request"
"","351","A035-Admin retrieves a book by ID","","Fri Jan 03 16:00:01 GMT 2025","failed","Fri Jan 03 16:00:02 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","335","A032-Insert Empty value for id","","Fri Jan 03 16:02:40 GMT 2025","failed","Fri Jan 03 16:02:40 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","A032-Insert Empty value for id"
"","1281","A024 - Verify filtering by Name (Z to A)","","Fri Jan 03 16:01:10 GMT 2025","failed","Fri Jan 03 16:01:11 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A024 - Verify filtering by Name (Z to A)"
"","5453","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 16:01:18 GMT 2025","passed","Fri Jan 03 16:01:23 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","3781","A018-Add item to cart and then remove it to test if the button changes back to add to cart","","Fri Jan 03 16:02:57 GMT 2025","passed","Fri Jan 03 16:03:01 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A018-Add item to cart and then remove it to test if the button changes back to add to cart"
"","178","Adding book with invalid data","","Fri Jan 03 16:01:27 GMT 2025","passed","Fri Jan 03 16:01:27 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","194","A045-Attempt to delete a book with an invalid ID format as admin","","Fri Jan 03 16:00:51 GMT 2025","passed","Fri Jan 03 16:00:51 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A045-Attempt to delete a book with an invalid ID format as admin"
"","4310","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page","","Fri Jan 03 16:02:05 GMT 2025","passed","Fri Jan 03 16:02:10 GMT 2025","","sourceDemo AllItem Navigation Feature","sourceDemo AllItem Navigation Feature","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page"
"","4456","A008-user should be able to login using Valid Credentials","","Fri Jan 03 16:01:41 GMT 2025","passed","Fri Jan 03 16:01:45 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","4062","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 16:02:32 GMT 2025","passed","Fri Jan 03 16:02:36 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","145","A033-Retrieve a list of books as a user","","Fri Jan 03 15:59:57 GMT 2025","passed","Fri Jan 03 15:59:57 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A033-Retrieve a list of books as a user"
"","257","Valid login with user credentials","","Fri Jan 03 15:59:39 GMT 2025","passed","Fri Jan 03 15:59:39 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","327","A038-User retrieves a non-existent book","","Fri Jan 03 16:00:02 GMT 2025","failed","Fri Jan 03 16:00:03 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A038-User retrieves a non-existent book"
"","375","A036-User retrieves a book by ID","","Fri Jan 03 16:00:02 GMT 2025","failed","Fri Jan 03 16:00:02 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A036-User retrieves a book by ID"
"","229","A039-Successfully updating a book's title and author","","Fri Jan 03 16:03:06 GMT 2025","passed","Fri Jan 03 16:03:06 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A039-Successfully updating a book's title and author"
"","392","A028-User successfully adds a new book","","Fri Jan 03 15:59:46 GMT 2025","failed","Fri Jan 03 15:59:46 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","4434","A017-Add item to cart and verify in cart page","","Fri Jan 03 16:00:15 GMT 2025","passed","Fri Jan 03 16:00:20 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
"","461","A030-User Adding book with missing data","","Fri Jan 03 15:59:46 GMT 2025","failed","Fri Jan 03 15:59:46 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","306","A041-Updating book with missing values","","Fri Jan 03 16:03:06 GMT 2025","failed","Fri Jan 03 16:03:07 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A041-Updating book with missing values"
"","4054","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 16:02:24 GMT 2025","passed","Fri Jan 03 16:02:28 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","1093","Verify filtering by Name (Z to A)","","Fri Jan 03 16:00:59 GMT 2025","passed","Fri Jan 03 16:01:00 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","540","A044-Attempt to delete a book without proper authorization","","Fri Jan 03 15:59:52 GMT 2025","failed","Fri Jan 03 15:59:53 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A044-Attempt to delete a book without proper authorization"
"","184","A037-Admin retrieves a non-existent book","","Fri Jan 03 16:00:02 GMT 2025","passed","Fri Jan 03 16:00:02 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","428","A043-Attempt to delete a book with a non-existence ID","","Fri Jan 03 15:59:52 GMT 2025","failed","Fri Jan 03 15:59:52 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A043-Attempt to delete a book with a non-existence ID"
