"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","512","Attempt to delete a book without proper authorization","","Thu Jan 02 21:31:10 GMT 2025","broken","Thu Jan 02 21:31:11 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book without proper authorization"
"","677","Admin successfully adds a new book","","Thu Jan 02 21:31:04 GMT 2025","failed","Thu Jan 02 21:31:05 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin successfully adds a new book"
"","1027","Verify filtering by Price (High to Low)","","Thu Jan 02 21:32:15 GMT 2025","passed","Thu Jan 02 21:32:16 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","4373","User should be able to log in using valid credentials and add an item to the cart","","Thu Jan 02 21:32:01 GMT 2025","passed","Thu Jan 02 21:32:05 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","User should be able to log in using valid credentials and add an item to the cart"
"","4323","Verify Add to Cart and Remove functionality directly from the dashboard","","Thu Jan 02 21:33:23 GMT 2025","passed","Thu Jan 02 21:33:27 GMT 2025","","sourceDemo RemoveItem Feature","sourceDemo RemoveItem Feature","Verify Add to Cart and Remove functionality directly from the dashboard"
"","421","Successfully updating a book's title and author","","Thu Jan 02 21:33:39 GMT 2025","failed","Thu Jan 02 21:33:40 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Successfully updating a book's title and author"
"","1628","Successfully adding a new book","","Thu Jan 02 04:03:28 GMT 2025","passed","Thu Jan 02 04:03:30 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Successfully adding a new book"
"","3778","Verify that clicking on a product image navigates to the item detail page","","Thu Jan 02 21:33:06 GMT 2025","passed","Thu Jan 02 21:33:10 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","4370","user should be able to login using Valid Credentials","","Thu Jan 02 21:32:34 GMT 2025","passed","Thu Jan 02 21:32:38 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","user should be able to login using Valid Credentials"
"","344","Successfully delete a book by ID","","Thu Jan 02 21:31:09 GMT 2025","broken","Thu Jan 02 21:31:10 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Successfully delete a book by ID"
"","355","Valid login with user credentials","","Thu Jan 02 21:30:59 GMT 2025","passed","Thu Jan 02 21:30:59 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","342","Attempt to delete a book with a non-existence ID","","Thu Jan 02 21:31:10 GMT 2025","broken","Thu Jan 02 21:31:10 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book with a non-existence ID"
"","4386","Add item to cart and then remove it","","Thu Jan 02 21:33:31 GMT 2025","passed","Thu Jan 02 21:33:35 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","Add item to cart and then remove it"
