"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","188","Adding book with invalid data","","Fri Jan 03 17:29:43 GMT 2025","passed","Fri Jan 03 17:29:43 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","567","A029-Admin Adding book with missing data","","Fri Jan 03 17:28:01 GMT 2025","failed","Fri Jan 03 17:28:01 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A029-Admin Adding book with missing data"
"","5234","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 17:29:47 GMT 2025","passed","Fri Jan 03 17:29:53 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","171","A045-Attempt to delete a book with an invalid ID format as admin","","Fri Jan 03 17:29:06 GMT 2025","passed","Fri Jan 03 17:29:06 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A045-Attempt to delete a book with an invalid ID format as admin"
"","449","A028-User successfully adds a new book","","Fri Jan 03 17:28:00 GMT 2025","failed","Fri Jan 03 17:28:00 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","220","A039-Successfully updating a book's title and author","","Fri Jan 03 17:31:23 GMT 2025","passed","Fri Jan 03 17:31:23 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A039-Successfully updating a book's title and author"
"","1323","A024 - Verify filtering by Name (Z to A)","","Fri Jan 03 17:29:25 GMT 2025","failed","Fri Jan 03 17:29:27 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A024 - Verify filtering by Name (Z to A)"
"","3654","A023 - Verify filtering by Name (A to Z)","","Fri Jan 03 17:29:22 GMT 2025","passed","Fri Jan 03 17:29:25 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A023 - Verify filtering by Name (A to Z)"
"","4172","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 17:30:48 GMT 2025","passed","Fri Jan 03 17:30:52 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","4892","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 17:28:21 GMT 2025","passed","Fri Jan 03 17:28:26 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","146","Invalid login with admin credentials","","Fri Jan 03 17:27:53 GMT 2025","passed","Fri Jan 03 17:27:54 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","483","A030-User Adding book with missing data","","Fri Jan 03 17:28:00 GMT 2025","failed","Fri Jan 03 17:28:01 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
