"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4086","Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 08:45:00 GMT 2025","passed","Fri Jan 03 08:45:04 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","Verify that clicking on a product image navigates to the item detail page"
"","173","Retrieve a list of books as a user","","Fri Jan 03 08:43:10 GMT 2025","passed","Fri Jan 03 08:43:10 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","Retrieve a list of books as a user"
"","4214","Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 08:45:37 GMT 2025","passed","Fri Jan 03 08:45:41 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","Verify the ""Back to products"" option on the item's new page"
"","222","Adding book with invalid data","","Fri Jan 03 08:44:14 GMT 2025","passed","Fri Jan 03 08:44:14 GMT 2025","","API Testing to Invalid Type Data","API Testing to Invalid Type Data","Adding book with invalid data"
"","5213","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 08:44:18 GMT 2025","passed","Fri Jan 03 08:44:24 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","3660","Verify filtering by Name (A to Z)","","Fri Jan 03 08:44:03 GMT 2025","passed","Fri Jan 03 08:44:07 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (A to Z)"
"","409","Valid login with user credentials","","Fri Jan 03 08:42:53 GMT 2025","passed","Fri Jan 03 08:42:53 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","322","User Adding book with missing data","","Fri Jan 03 08:43:00 GMT 2025","failed","Fri Jan 03 08:43:00 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","User Adding book with missing data"
"","377","Admin retrieves a book by ID","","Fri Jan 03 08:43:15 GMT 2025","failed","Fri Jan 03 08:43:15 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","Admin retrieves a book by ID"
"","54","User is not authenticated when updating a book","","Fri Jan 03 08:45:34 GMT 2025","passed","Fri Jan 03 08:45:34 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","User is not authenticated when updating a book"
"","1073","Verify filtering by Name (Z to A)","","Fri Jan 03 08:44:07 GMT 2025","passed","Fri Jan 03 08:44:08 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","365","User retrieves a book by ID","","Fri Jan 03 08:43:15 GMT 2025","failed","Fri Jan 03 08:43:15 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a book by ID"
"","1046","Verify filtering by Price (High to Low)","","Fri Jan 03 08:44:09 GMT 2025","passed","Fri Jan 03 08:44:10 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","4350","User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 08:43:55 GMT 2025","passed","Fri Jan 03 08:43:59 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","User should be able to log in using valid credentials and add an item to the cart"
"","595","Admin successfully adds a new book","","Fri Jan 03 08:42:59 GMT 2025","failed","Fri Jan 03 08:42:59 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin successfully adds a new book"
"","1020","Verify filtering by Price (Low to High)","","Fri Jan 03 08:44:08 GMT 2025","passed","Fri Jan 03 08:44:09 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","453","Insert Integer value for title when inserting new book using POST request","","Fri Jan 03 08:45:12 GMT 2025","broken","Fri Jan 03 08:45:13 GMT 2025","","API Testing to Insert Invalid Books Data","API Testing to Insert Invalid Books Data","Insert Integer value for title when inserting new book using POST request"
"","4208","Verify Add to Cart and Remove functionality directly from the dashboard","","Fri Jan 03 08:45:17 GMT 2025","passed","Fri Jan 03 08:45:21 GMT 2025","","sourceDemo RemoveItem Feature","sourceDemo RemoveItem Feature","Verify Add to Cart and Remove functionality directly from the dashboard"
"","294","User retrieves a non-existent book","","Fri Jan 03 08:43:16 GMT 2025","failed","Fri Jan 03 08:43:16 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","User retrieves a non-existent book"
"","176","Successfully updating a book's title and author","","Fri Jan 03 08:45:33 GMT 2025","passed","Fri Jan 03 08:45:34 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","Successfully updating a book's title and author"
"","4243","user should be able to login using Valid Credentials","","Fri Jan 03 08:44:27 GMT 2025","passed","Fri Jan 03 08:44:32 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","user should be able to login using Valid Credentials"
"","406","Admin Adding book with missing data","","Fri Jan 03 08:43:00 GMT 2025","failed","Fri Jan 03 08:43:01 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","Admin Adding book with missing data"
"","4336","Add item to cart and verify in cart page","","Fri Jan 03 08:43:29 GMT 2025","passed","Fri Jan 03 08:43:33 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","Add item to cart and verify in cart page"
"","308","Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 08:45:13 GMT 2025","broken","Fri Jan 03 08:45:13 GMT 2025","","API Testing to Insert Invalid Books Data","API Testing to Insert Invalid Books Data","Insert Integer value for author when inserting new book using POST request"
"","316","Attempt to delete a book with a non-existence ID","","Fri Jan 03 08:43:05 GMT 2025","broken","Fri Jan 03 08:43:06 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","Attempt to delete a book with a non-existence ID"
"","3838","user should be able to login using Valid Credentials","","Fri Jan 03 08:44:44 GMT 2025","passed","Fri Jan 03 08:44:48 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","user should be able to login using Valid Credentials"
"","326","User successfully adds a new book","","Fri Jan 03 08:42:59 GMT 2025","failed","Fri Jan 03 08:43:00 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","User successfully adds a new book"
