"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","A037-Admin retrieves a non-existent book","","Fri Jan 03 16:17:58 GMT 2025","passed","Fri Jan 03 16:17:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","3909","A015-Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 16:21:07 GMT 2025","passed","Fri Jan 03 16:21:10 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","A015-Verify the ""Back to products"" option on the item's new page"
"","4499","A013-user should be able to login using Valid Credentials","","Fri Jan 03 16:18:31 GMT 2025","passed","Fri Jan 03 16:18:35 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","4238","A005-User should be able to add and remove a specific item from the cart","","Fri Jan 03 16:19:46 GMT 2025","passed","Fri Jan 03 16:19:50 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","A005-User should be able to add and remove a specific item from the cart"
"","491","A044-Attempt to delete a book without proper authorization","","Fri Jan 03 16:17:47 GMT 2025","failed","Fri Jan 03 16:17:47 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A044-Attempt to delete a book without proper authorization"
"","1208","A025 - Verify filtering by Price (Low to High)","","Fri Jan 03 16:19:07 GMT 2025","failed","Fri Jan 03 16:19:09 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A025 - Verify filtering by Price (Low to High)"
"","193","A034-Retrieve a list of books as an admin","","Fri Jan 03 16:17:52 GMT 2025","passed","Fri Jan 03 16:17:52 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A034-Retrieve a list of books as an admin"
"","3667","A018-Add item to cart and then remove it to test if the button changes back to add to cart","","Fri Jan 03 16:20:53 GMT 2025","passed","Fri Jan 03 16:20:57 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A018-Add item to cart and then remove it to test if the button changes back to add to cart"
"","401","A031-Insert Integer value for author when inserting new book using POST request","","Fri Jan 03 16:20:40 GMT 2025","failed","Fri Jan 03 16:20:41 GMT 2025","","API Testing to Insert Invalid Author Data","API Testing to Insert Invalid Author Data","A031-Insert Integer value for author when inserting new book using POST request"
"","144","Invalid login with admin credentials","","Fri Jan 03 16:17:35 GMT 2025","passed","Fri Jan 03 16:17:35 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","331","A035-Admin retrieves a book by ID","","Fri Jan 03 16:17:57 GMT 2025","failed","Fri Jan 03 16:17:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","5264","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout","","Fri Jan 03 16:19:28 GMT 2025","passed","Fri Jan 03 16:19:33 GMT 2025","","sourceDemo  Checkout Feature","sourceDemo  Checkout Feature","A006-User should be able to log in using valid credentials and add an item to the cart,and proceed to checkout"
"","3658","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 16:18:52 GMT 2025","passed","Fri Jan 03 16:18:55 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","295","A046-Attempt to delete a book with an invalid ID format as user","","Fri Jan 03 16:18:47 GMT 2025","passed","Fri Jan 03 16:18:48 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A046-Attempt to delete a book with an invalid ID format as user"
"","1375","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 16:20:57 GMT 2025","passed","Fri Jan 03 16:20:58 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","150","A039-Successfully updating a book's title and author","","Fri Jan 03 16:21:02 GMT 2025","passed","Fri Jan 03 16:21:02 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A039-Successfully updating a book's title and author"
"","4049","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page","","Fri Jan 03 16:20:20 GMT 2025","passed","Fri Jan 03 16:20:24 GMT 2025","","Navigates to the item details page","Navigates to the item details page","A004-User should log in to the system and Verify that when clicking on an item name it navigates to the item detail page"
"","374","A030-User Adding book with missing data","","Fri Jan 03 16:17:41 GMT 2025","failed","Fri Jan 03 16:17:41 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","661","A027-Admin successfully adds a new book","","Fri Jan 03 16:17:39 GMT 2025","failed","Fri Jan 03 16:17:40 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","190","A033-Retrieve a list of books as a user","","Fri Jan 03 16:17:52 GMT 2025","passed","Fri Jan 03 16:17:52 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A033-Retrieve a list of books as a user"
"","4571","A017-Add item to cart and verify in cart page","","Fri Jan 03 16:18:12 GMT 2025","passed","Fri Jan 03 16:18:17 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
"","1314","A026-  Verify filtering by Price (High to Low)","","Fri Jan 03 16:19:09 GMT 2025","failed","Fri Jan 03 16:19:10 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A026-  Verify filtering by Price (High to Low)"
"","90","A040-User is not authenticated when updating a book","","Fri Jan 03 16:21:02 GMT 2025","passed","Fri Jan 03 16:21:02 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A040-User is not authenticated when updating a book"
"","4870","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page","","Fri Jan 03 16:18:03 GMT 2025","passed","Fri Jan 03 16:18:08 GMT 2025","","Add to Cart Feature in inventory page","Add to Cart Feature in inventory page","A002- user should be able to login using Valid Credentials and click on the add to cart option of the inventory page"
"","1078","Verify filtering by Price (High to Low)","","Fri Jan 03 16:18:58 GMT 2025","passed","Fri Jan 03 16:18:59 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (High to Low)"
"","4267","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 16:18:39 GMT 2025","passed","Fri Jan 03 16:18:43 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","5449","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 16:20:10 GMT 2025","passed","Fri Jan 03 16:20:16 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
"","1079","Verify filtering by Name (Z to A)","","Fri Jan 03 16:18:55 GMT 2025","passed","Fri Jan 03 16:18:56 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Name (Z to A)"
"","656","A029-Admin Adding book with missing data","","Fri Jan 03 16:17:41 GMT 2025","failed","Fri Jan 03 16:17:42 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A029-Admin Adding book with missing data"
"","4269","A008-user should be able to login using Valid Credentials","","Fri Jan 03 16:19:37 GMT 2025","passed","Fri Jan 03 16:19:41 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","5438","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 16:19:14 GMT 2025","passed","Fri Jan 03 16:19:20 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","181","A045-Attempt to delete a book with an invalid ID format as admin","","Fri Jan 03 16:18:47 GMT 2025","passed","Fri Jan 03 16:18:47 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A045-Attempt to delete a book with an invalid ID format as admin"
"","375","A036-User retrieves a book by ID","","Fri Jan 03 16:17:58 GMT 2025","failed","Fri Jan 03 16:17:58 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A036-User retrieves a book by ID"
"","1006","Verify filtering by Price (Low to High)","","Fri Jan 03 16:18:56 GMT 2025","passed","Fri Jan 03 16:18:58 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","334","A043-Attempt to delete a book with a non-existence ID","","Fri Jan 03 16:17:47 GMT 2025","failed","Fri Jan 03 16:17:47 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A043-Attempt to delete a book with a non-existence ID"
"","3719","A001-user should be able to login using Valid Credentials","","Fri Jan 03 16:19:54 GMT 2025","passed","Fri Jan 03 16:19:58 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","3991","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 16:20:28 GMT 2025","passed","Fri Jan 03 16:20:32 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","363","A028-User successfully adds a new book","","Fri Jan 03 16:17:40 GMT 2025","failed","Fri Jan 03 16:17:41 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
