"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","187","A037-Admin retrieves a non-existent book","","Fri Jan 03 13:51:41 GMT 2025","passed","Fri Jan 03 13:51:41 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A037-Admin retrieves a non-existent book"
"","434","A032-Insert Empty value for id","","Fri Jan 03 13:54:25 GMT 2025","failed","Fri Jan 03 13:54:25 GMT 2025","","API Testing to Insert Empty Id Value with Books Data","API Testing to Insert Empty Id Value with Books Data","A032-Insert Empty value for id"
"","192","A039-Successfully updating a book's title and author","","Fri Jan 03 13:54:52 GMT 2025","passed","Fri Jan 03 13:54:52 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A039-Successfully updating a book's title and author"
"","380","A029-Admin Adding book with missing data","","Fri Jan 03 13:51:25 GMT 2025","failed","Fri Jan 03 13:51:25 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A029-Admin Adding book with missing data"
"","66","A040-User is not authenticated when updating a book","","Fri Jan 03 13:54:52 GMT 2025","passed","Fri Jan 03 13:54:52 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A040-User is not authenticated when updating a book"
"","4159","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page","","Fri Jan 03 13:53:49 GMT 2025","passed","Fri Jan 03 13:53:53 GMT 2025","","sourceDemo AllItem Navigation Feature","sourceDemo AllItem Navigation Feature","A022 - User should be able to log in using valid credentials, add an item to the cart, navigate cart page and navigate back to AllItem page"
"","4490","A005-User should be able to add and remove a specific item from the cart","","Fri Jan 03 13:53:32 GMT 2025","passed","Fri Jan 03 13:53:37 GMT 2025","","sourceDemo Item Remove from Cart Feature","sourceDemo Item Remove from Cart Feature","A005-User should be able to add and remove a specific item from the cart"
"","335","A035-Admin retrieves a book by ID","","Fri Jan 03 13:51:40 GMT 2025","failed","Fri Jan 03 13:51:41 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A035-Admin retrieves a book by ID"
"","175","A034-Retrieve a list of books as an admin","","Fri Jan 03 13:51:36 GMT 2025","passed","Fri Jan 03 13:51:36 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A034-Retrieve a list of books as an admin"
"","384","A043-Attempt to delete a book with a non-existence ID","","Fri Jan 03 13:51:30 GMT 2025","failed","Fri Jan 03 13:51:30 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A043-Attempt to delete a book with a non-existence ID"
"","336","A030-User Adding book with missing data","","Fri Jan 03 13:51:24 GMT 2025","failed","Fri Jan 03 13:51:25 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A030-User Adding book with missing data"
"","1252","A026-  Verify filtering by Price (High to Low)","","Fri Jan 03 13:52:54 GMT 2025","failed","Fri Jan 03 13:52:55 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A026-  Verify filtering by Price (High to Low)"
"","346","A028-User successfully adds a new book","","Fri Jan 03 13:51:24 GMT 2025","failed","Fri Jan 03 13:51:24 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A028-User successfully adds a new book"
"","1037","Verify filtering by Price (Low to High)","","Fri Jan 03 13:52:41 GMT 2025","passed","Fri Jan 03 13:52:42 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","Verify filtering by Price (Low to High)"
"","3823","A023 - Verify filtering by Name (A to Z)","","Fri Jan 03 13:52:47 GMT 2025","passed","Fri Jan 03 13:52:51 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A023 - Verify filtering by Name (A to Z)"
"","166","A045-Attempt to delete a book with an invalid ID format as admin","","Fri Jan 03 13:52:32 GMT 2025","passed","Fri Jan 03 13:52:32 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A045-Attempt to delete a book with an invalid ID format as admin"
"","332","A038-User retrieves a non-existent book","","Fri Jan 03 13:51:41 GMT 2025","failed","Fri Jan 03 13:51:42 GMT 2025","","API Testing to Retrieve Book Details","API Testing to Retrieve Book Details","A038-User retrieves a non-existent book"
"","252","A046-Attempt to delete a book with an invalid ID format as user","","Fri Jan 03 13:52:32 GMT 2025","passed","Fri Jan 03 13:52:32 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A046-Attempt to delete a book with an invalid ID format as user"
"","5800","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,","","Fri Jan 03 13:53:58 GMT 2025","passed","Fri Jan 03 13:54:03 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A021 - A user logs in using valid credentials, adds an item to the cart, proceeds to checkout,"
"","147","Valid login with user credentials","","Fri Jan 03 13:51:18 GMT 2025","passed","Fri Jan 03 13:51:18 GMT 2025","","API Testing for Login User","API Testing for Login User","Valid login with user credentials"
"","4592","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page","","Fri Jan 03 13:54:34 GMT 2025","passed","Fri Jan 03 13:54:38 GMT 2025","","Remove option in the inventory page","Remove option in the inventory page","A003- user should be able to login using Valid Credentials and click the add to cart option and remove option in the inventory page"
"","4622","A017-Add item to cart and verify in cart page","","Fri Jan 03 13:51:55 GMT 2025","passed","Fri Jan 03 13:51:59 GMT 2025","","Add item to cart on sourceDemo Website","Add item to cart on sourceDemo Website","A017-Add item to cart and verify in cart page"
"","4309","A014-Verify that clicking on a product image navigates to the item detail page","","Fri Jan 03 13:54:16 GMT 2025","passed","Fri Jan 03 13:54:20 GMT 2025","","SauceDemo Product Image Navigation Feature","SauceDemo Product Image Navigation Feature","A014-Verify that clicking on a product image navigates to the item detail page"
"","147","Invalid login with admin credentials","","Fri Jan 03 13:51:18 GMT 2025","passed","Fri Jan 03 13:51:18 GMT 2025","","API Testing for Login User","API Testing for Login User","Invalid login with admin credentials"
"","190","A033-Retrieve a list of books as a user","","Fri Jan 03 13:51:36 GMT 2025","passed","Fri Jan 03 13:51:36 GMT 2025","","API Testing to Retrieve All Books","API Testing to Retrieve All Books","A033-Retrieve a list of books as a user"
"","468","A041-Updating book with missing values","","Fri Jan 03 13:54:52 GMT 2025","failed","Fri Jan 03 13:54:52 GMT 2025","","API Testing to Update Books Data","API Testing to Update Books Data","A041-Updating book with missing values"
"","1373","A019-Add item to cart and then remove it to test if the item is removed from cart","","Fri Jan 03 13:54:46 GMT 2025","passed","Fri Jan 03 13:54:48 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A019-Add item to cart and then remove it to test if the item is removed from cart"
"","3942","A001-user should be able to login using Valid Credentials","","Fri Jan 03 13:53:41 GMT 2025","passed","Fri Jan 03 13:53:45 GMT 2025","","sourceDemo Login Feature","sourceDemo Login Feature","A001-user should be able to login using Valid Credentials"
"","4207","A015-Verify the ""Back to products"" option on the item's new page","","Fri Jan 03 13:54:57 GMT 2025","passed","Fri Jan 03 13:55:01 GMT 2025","","sourceDemo Product Navigation Feature","sourceDemo Product Navigation Feature","A015-Verify the ""Back to products"" option on the item's new page"
"","3727","A018-Add item to cart and then remove it to test if the button changes back to add to cart","","Fri Jan 03 13:54:43 GMT 2025","passed","Fri Jan 03 13:54:46 GMT 2025","","Remove item from cart on sourceDemo Website","Remove item from cart on sourceDemo Website","A018-Add item to cart and then remove it to test if the button changes back to add to cart"
"","378","A042-Successfully delete a book by ID","","Fri Jan 03 13:51:30 GMT 2025","failed","Fri Jan 03 13:51:30 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A042-Successfully delete a book by ID"
"","4550","A007-User should be able to log in using valid credentials and add an item to the cart","","Fri Jan 03 13:52:23 GMT 2025","passed","Fri Jan 03 13:52:27 GMT 2025","","sourceDemo Continue Shipping Feature","sourceDemo Continue Shipping Feature","A007-User should be able to log in using valid credentials and add an item to the cart"
"","3888","A009-Verify filtering by Name (A to Z)","","Fri Jan 03 13:52:36 GMT 2025","passed","Fri Jan 03 13:52:40 GMT 2025","","sourceDemo Filter Functionality","sourceDemo Filter Functionality","A009-Verify filtering by Name (A to Z)"
"","4549","A008-user should be able to login using Valid Credentials","","Fri Jan 03 13:53:23 GMT 2025","passed","Fri Jan 03 13:53:28 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A008-user should be able to login using Valid Credentials"
"","5636","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process.","","Fri Jan 03 13:52:59 GMT 2025","passed","Fri Jan 03 13:53:05 GMT 2025","","sourceDemo Checkout Feature","sourceDemo Checkout Feature","A020 - User should be able to log in using valid credentials and add an item to the cart, and proceed to checkout and Finish Checkout process."
"","4587","A013-user should be able to login using Valid Credentials","","Fri Jan 03 13:52:14 GMT 2025","passed","Fri Jan 03 13:52:19 GMT 2025","","sourceDemo Add to Cart Feature","sourceDemo Add to Cart Feature","A013-user should be able to login using Valid Credentials"
"","393","A027-Admin successfully adds a new book","","Fri Jan 03 13:51:23 GMT 2025","passed","Fri Jan 03 13:51:24 GMT 2025","","API Testing to Insert Books Data","API Testing to Insert Books Data","A027-Admin successfully adds a new book"
"","589","A044-Attempt to delete a book without proper authorization","","Fri Jan 03 13:51:31 GMT 2025","failed","Fri Jan 03 13:51:31 GMT 2025","","API Testing to Delete Books Data","API Testing to Delete Books Data","A044-Attempt to delete a book without proper authorization"
